FIR_ID,Victim_ID
FIR000505,V02042
FIR003469,V00567
FIR003100,V00281
FIR002523,V02180
FIR006624,V01516
FIR006213,V01452
FIR009596,V01703
FIR009293,V01185
FIR009461,V01165
FIR004733,V00609
FIR005461,V02132
FIR006212,V00918
FIR001458,V00650
FIR009281,V02929
FIR006929,V00802
FIR000185,V01781
FIR001733,V01937
FIR004690,V00292
FIR008074,V01664
FIR009904,V00153
FIR006305,V02324
FIR001085,V02797
FIR002055,V00257
FIR003920,V01363
FIR007545,V02703
FIR001099,V01267
FIR003726,V02737
FIR009686,V01214
FIR003881,V01582
FIR003104,V02921
FIR009258,V00194
FIR007178,V01720
FIR004639,V01010
FIR008013,V01567
FIR002797,V02614
FIR004418,V01856
FIR005048,V01236
FIR009711,V01896
FIR001456,V01189
FIR009671,V00946
FIR004788,V00853
FIR000289,V01884
FIR000843,V00240
FIR008699,V01560
FIR006987,V02522
FIR007728,V01293
FIR006628,V00460
FIR004794,V01500
FIR003768,V00125
FIR009785,V01371
FIR004463,V00340
FIR005292,V01827
FIR003504,V01226
FIR001315,V02829
FIR009971,V02629
FIR005082,V00810
FIR004286,V00078
FIR006146,V00069
FIR004573,V01153
FIR002911,V01376
FIR007124,V01587
FIR002147,V01709
FIR002372,V00251
FIR000753,V02064
FIR007010,V02770
FIR004238,V00863
FIR000252,V02104
FIR002329,V02181
FIR004193,V00907
FIR001966,V00533
FIR004808,V00643
FIR009638,V00709
FIR000896,V02929
FIR008404,V01441
FIR009206,V02237
FIR003321,V00040
FIR005809,V00619
FIR006427,V01429
FIR002156,V00050
FIR008589,V01138
FIR007301,V01293
FIR003056,V01615
FIR005882,V00792
FIR007521,V02815
FIR007093,V02890
FIR004383,V02299
FIR008905,V01580
FIR004763,V02215
FIR009844,V01331
FIR001987,V00750
FIR006990,V01522
FIR007249,V02772
FIR005290,V00775
FIR008315,V02431
FIR000289,V01844
FIR007689,V02127
FIR004518,V01194
FIR001058,V00075
FIR004894,V01314
FIR008655,V02556
FIR006552,V01771
FIR006120,V02595
FIR000157,V00486
FIR008869,V01098
FIR000534,V00686
FIR000830,V02588
FIR005894,V00359
FIR009927,V02457
FIR006841,V00882
FIR005980,V00369
FIR004464,V01150
FIR001774,V00829
FIR004891,V01904
FIR003694,V02580
FIR007679,V01830
FIR009384,V01758
FIR009828,V01767
FIR008619,V02510
FIR002696,V01984
FIR006595,V02172
FIR005677,V00302
FIR002436,V02986
FIR004156,V01843
FIR004940,V02019
FIR005612,V00945
FIR009917,V00791
FIR002223,V00898
FIR005614,V00487
FIR008951,V01284
FIR006140,V02578
FIR009067,V01397
FIR001443,V01495
FIR004122,V01022
FIR001055,V02885
FIR006497,V02827
FIR004614,V01903
FIR002467,V00248
FIR009679,V02237
FIR009555,V02676
FIR001889,V01475
FIR005384,V00133
FIR005921,V02152
FIR002512,V02773
FIR008100,V00154
FIR001611,V01831
FIR004273,V00771
FIR000140,V00411
FIR002239,V00483
FIR009381,V00913
FIR004245,V00212
FIR005267,V01591
FIR006180,V00645
FIR009030,V00827
FIR005987,V01413
FIR004742,V01234
FIR003069,V00991
FIR002355,V00972
FIR005615,V01952
FIR006833,V02440
FIR005827,V00120
FIR003474,V00863
FIR007791,V00339
FIR001060,V01940
FIR006759,V00192
FIR009736,V00497
FIR009814,V01989
FIR009974,V00228
FIR000941,V02549
FIR000645,V00035
FIR002616,V01525
FIR003156,V02032
FIR007108,V00350
FIR003361,V02480
FIR009547,V01576
FIR003916,V02264
FIR005479,V02511
FIR001142,V00438
FIR009760,V01654
FIR000397,V02755
FIR007668,V01150
FIR000701,V01749
FIR009872,V02839
FIR003615,V00962
FIR008226,V02403
FIR001506,V00344
FIR007937,V01381
FIR003233,V01714
FIR001276,V01733
FIR005293,V00643
FIR009200,V00641
FIR006622,V01056
FIR001326,V01587
FIR008346,V02007
FIR001938,V01621
FIR001234,V02787
FIR009673,V00385
FIR005885,V02827
FIR002135,V00245
FIR008489,V02905
FIR008277,V01614
FIR001847,V00160
FIR006448,V00559
FIR002322,V02350
FIR005561,V00251
FIR003342,V00029
FIR009359,V02449
FIR007279,V00310
FIR002822,V00290
FIR006757,V02941
FIR004405,V01220
FIR003243,V01884
FIR007001,V01268
FIR008586,V00099
FIR006645,V02446
FIR007533,V00917
FIR009246,V01204
FIR004106,V00633
FIR004868,V01443
FIR008557,V00538
FIR007738,V02305
FIR002240,V01906
FIR005490,V02139
FIR000137,V01168
FIR007755,V01786
FIR003094,V02800
FIR004829,V00045
FIR004491,V00037
FIR005219,V01709
FIR005888,V01411
FIR002583,V00694
FIR006292,V02357
FIR009384,V01063
FIR009768,V01273
FIR009032,V02303
FIR008562,V02966
FIR002198,V00028
FIR000997,V01071
FIR005869,V02886
FIR006289,V00624
FIR007675,V02110
FIR002876,V01116
FIR009439,V02114
FIR008773,V00717
FIR003765,V01588
FIR008948,V01319
FIR008308,V01256
FIR007006,V01352
FIR002843,V00328
FIR002368,V01226
FIR002889,V02062
FIR005098,V02994
FIR003993,V00569
FIR007252,V00364
FIR009803,V00066
FIR003907,V01922
FIR009009,V02948
FIR000451,V02953
FIR006415,V02451
FIR006372,V02549
FIR008588,V01071
FIR000512,V01941
FIR008129,V02616
FIR003083,V00141
FIR003088,V00320
FIR000129,V00954
FIR003912,V01242
FIR003533,V01151
FIR002174,V02729
FIR005718,V02125
FIR004838,V01274
FIR002767,V01372
FIR003812,V00699
FIR001251,V02492
FIR001755,V02931
FIR004359,V02899
FIR009088,V02661
FIR007691,V01400
FIR000316,V02753
FIR007057,V02816
FIR000615,V00782
FIR002217,V02224
FIR007122,V00756
FIR008672,V02639
FIR006434,V01992
FIR009733,V02980
FIR001640,V02453
FIR009104,V00792
FIR002880,V02275
FIR006643,V01940
FIR002872,V02075
FIR003485,V00918
FIR000666,V00455
FIR002283,V01081
FIR009234,V02275
FIR003651,V02644
FIR009189,V00701
FIR006388,V01825
FIR009162,V00242
FIR007658,V01866
FIR003397,V00146
FIR003450,V01524
FIR005132,V00174
FIR006234,V00923
FIR006784,V01442
FIR002853,V01176
FIR001994,V01762
FIR003436,V00581
FIR008926,V00479
FIR007866,V00758
FIR003954,V00295
FIR009931,V01385
FIR008239,V02768
FIR005015,V00924
FIR002111,V01991
FIR003537,V00932
FIR005190,V00652
FIR007298,V00980
FIR004212,V00494
FIR009891,V00255
FIR005894,V02960
FIR003078,V02238
FIR007311,V02464
FIR003353,V01269
FIR009470,V01805
FIR006658,V00975
FIR000041,V01184
FIR009633,V01290
FIR007692,V02724
FIR007282,V01990
FIR000372,V01166
FIR006884,V02306
FIR000440,V02577
FIR000864,V02278
FIR002127,V00901
FIR007208,V01314
FIR005344,V02744
FIR004312,V02857
FIR002256,V02756
FIR009061,V00485
FIR005179,V00600
FIR003402,V01456
FIR005968,V02339
FIR002969,V02610
FIR008798,V01200
FIR007318,V00086
FIR001108,V00035
FIR005620,V00791
FIR006833,V02989
FIR009294,V02591
FIR001033,V00765
FIR009748,V02691
FIR000948,V01979
FIR002473,V00685
FIR009974,V00633
FIR009324,V02902
FIR004961,V01632
FIR004963,V00098
FIR007727,V00097
FIR005176,V02295
FIR008837,V02061
FIR008659,V00511
FIR005207,V02683
FIR005019,V00011
FIR008898,V00020
FIR003287,V01002
FIR008358,V02231
FIR008994,V00604
FIR005718,V00839
FIR003754,V01213
FIR006178,V02247
FIR009956,V00401
FIR001062,V00967
FIR006988,V01828
FIR000982,V02500
FIR003155,V02827
FIR004455,V00118
FIR003059,V00781
FIR007751,V00669
FIR009840,V01313
FIR003953,V01332
FIR004025,V00726
FIR005010,V02540
FIR004387,V01012
FIR006551,V01557
FIR009476,V00381
FIR008132,V02270
FIR006537,V01467
FIR001012,V02634
FIR002575,V02639
FIR003329,V00293
FIR001544,V00998
FIR009939,V02570
FIR008149,V02407
FIR007029,V02755
FIR003235,V00897
FIR003268,V02412
FIR001515,V00473
FIR008650,V00694
FIR006738,V02748
FIR006278,V02539
FIR007101,V01466
FIR001897,V02304
FIR003891,V01925
FIR002449,V00713
FIR001904,V01763
FIR003211,V02277
FIR005099,V01626
FIR005452,V00492
FIR007975,V01119
FIR002273,V01224
FIR006410,V01842
FIR001928,V00302
FIR006868,V02048
FIR005560,V02430
FIR006353,V01362
FIR007214,V00613
FIR008150,V00420
FIR000227,V02240
FIR006818,V02477
FIR005920,V00841
FIR005305,V00342
FIR009978,V00610
FIR001343,V01893
FIR004554,V01606
FIR000515,V02379
FIR009301,V02866
FIR008683,V01944
FIR004514,V00671
FIR001204,V02299
FIR008209,V02770
FIR008556,V02249
FIR009668,V02185
FIR001139,V01381
FIR003345,V00419
FIR005038,V02708
FIR004471,V00690
FIR001540,V01043
FIR009881,V02328
FIR008114,V01026
FIR008388,V02972
FIR000244,V00733
FIR002647,V01036
FIR002397,V00947
FIR003644,V01969
FIR004393,V01669
FIR000292,V02227
FIR007414,V01336
FIR002623,V02513
FIR006983,V01711
FIR007252,V02517
FIR001864,V02263
FIR005616,V01588
FIR004060,V02055
FIR009392,V00790
FIR009173,V01082
FIR004699,V02358
FIR008901,V01664
FIR002862,V00443
FIR002661,V00234
FIR008656,V00227
FIR004271,V02867
FIR008291,V02477
FIR005639,V00927
FIR008744,V02131
FIR008578,V00090
FIR005773,V01753
FIR000700,V00642
FIR004026,V01854
FIR004079,V02806
FIR005210,V01495
FIR008621,V02213
FIR009735,V01081
FIR008158,V00567
FIR004303,V02330
FIR007028,V02778
FIR002241,V00511
FIR008795,V00637
FIR009795,V02082
FIR003984,V01274
FIR003962,V02905
FIR000963,V02734
FIR004523,V01794
FIR009134,V01022
FIR007120,V02484
FIR000059,V01725
FIR003236,V00172
FIR003477,V01839
FIR000572,V01223
FIR008344,V00996
FIR009709,V00491
FIR001647,V02679
FIR002387,V02893
FIR001127,V01342
FIR009746,V02085
FIR004272,V01054
FIR008023,V02016
FIR003592,V02424
FIR005161,V00216
FIR006022,V02773
FIR009015,V00988
FIR002728,V02355
FIR008376,V02981
FIR007178,V02051
FIR001524,V02944
FIR003580,V00631
FIR005876,V01249
FIR006082,V00281
FIR001460,V01244
FIR006031,V00512
FIR001232,V01651
FIR004898,V01605
FIR002890,V02197
FIR007873,V02183
FIR006995,V02981
FIR001346,V00780
FIR005208,V02404
FIR008461,V00993
FIR000952,V02815
FIR007408,V01469
FIR007034,V02647
FIR003867,V01787
FIR008266,V00501
FIR007213,V02894
FIR002414,V00166
FIR009117,V00866
FIR004393,V02761
FIR005201,V02367
FIR007680,V02766
FIR007622,V01155
FIR003906,V00852
FIR004566,V02673
FIR009363,V01738
FIR009637,V00168
FIR003102,V00388
FIR001949,V00378
FIR007187,V02976
FIR006523,V02919
FIR008325,V00282
FIR008271,V02249
FIR004108,V01481
FIR004165,V02894
FIR004220,V00762
FIR002780,V02305
FIR002962,V00941
FIR006498,V02686
FIR006436,V01935
FIR002466,V02170
FIR004940,V01410
FIR006950,V00001
FIR005361,V00267
FIR008210,V02209
FIR007285,V02239
FIR007625,V01481
FIR001236,V01971
FIR002438,V00930
FIR004585,V01335
FIR003576,V01343
FIR008751,V01607
FIR007661,V02886
FIR005266,V00951
FIR004890,V00722
FIR008327,V00955
FIR001199,V00024
FIR006731,V02643
FIR001834,V02922
FIR001011,V00483
FIR001070,V01611
FIR005124,V02963
FIR002118,V00261
FIR000445,V01671
FIR007696,V01154
FIR007819,V01967
FIR004688,V02373
FIR007363,V00044
FIR002799,V00363
FIR006227,V01225
FIR002303,V00105
FIR008243,V00005
FIR004762,V01532
FIR009717,V02579
FIR001702,V01492
FIR000581,V01598
FIR000517,V00301
FIR003902,V00516
FIR004202,V00689
FIR005717,V01722
FIR008264,V02342
FIR005436,V02963
FIR009189,V02256
FIR000506,V00050
FIR000727,V02998
FIR004191,V01350
FIR001829,V00186
FIR008615,V01659
FIR008990,V01064
FIR000147,V01021
FIR004451,V02674
FIR002122,V00575
FIR002049,V00700
FIR002075,V01795
FIR006211,V02539
FIR008330,V02733
FIR008428,V00789
FIR001062,V02189
FIR000325,V02598
FIR007273,V02398
FIR001436,V01091
FIR007492,V00599
FIR001836,V00451
FIR000801,V02658
FIR008231,V02768
FIR007398,V02324
FIR003931,V02935
FIR006591,V00882
FIR003712,V00089
FIR004270,V01652
FIR001214,V01643
FIR001998,V02528
FIR003080,V01149
FIR004727,V02111
FIR008272,V00820
FIR000976,V01738
FIR009243,V01534
FIR000012,V01322
FIR002967,V01680
FIR004394,V00054
FIR006226,V00339
FIR000902,V00016
FIR006916,V02960
FIR004812,V00925
FIR003247,V00189
FIR005391,V00299
FIR000756,V02494
FIR005178,V01279
FIR008174,V02770
FIR006109,V01487
FIR006745,V02960
FIR004899,V02267
FIR002798,V01814
FIR008112,V02912
FIR002879,V02608
FIR002685,V01059
FIR007429,V01722
FIR003202,V01922
FIR005051,V00511
FIR004471,V00272
FIR002257,V00544
FIR001881,V02654
FIR007864,V01001
FIR006280,V00889
FIR005177,V02654
FIR004348,V01094
FIR007033,V01139
FIR003366,V00714
FIR006328,V01503
FIR000555,V02967
FIR003762,V01178
FIR001298,V02969
FIR004498,V01914
FIR000539,V00948
FIR008064,V02363
FIR007170,V01621
FIR006330,V01728
FIR002840,V02349
FIR002110,V02141
FIR004293,V00789
FIR003567,V00593
FIR004788,V00567
FIR000724,V01373
FIR008689,V00114
FIR009192,V02717
FIR002336,V02300
FIR001930,V00528
FIR008610,V02464
FIR001287,V01216
FIR006506,V01743
FIR001607,V02389
FIR008960,V01527
FIR004020,V01945
FIR009218,V01204
FIR007102,V01545
FIR009738,V01427
FIR001204,V02380
FIR009560,V00914
FIR009671,V00778
FIR008414,V02641
FIR002900,V00896
FIR007020,V01994
FIR003143,V00021
FIR002025,V01769
FIR009111,V00007
FIR006053,V02901
FIR000339,V00480
FIR006427,V02984
FIR003403,V01896
FIR004928,V02737
FIR008542,V02807
FIR004299,V02616
FIR007556,V02503
FIR005730,V02879
FIR007473,V00594
FIR000123,V01726
FIR000599,V00981
FIR008291,V02724
FIR002803,V01322
FIR001627,V02163
FIR004286,V00346
FIR004252,V02726
FIR005183,V00373
FIR002056,V00929
FIR001495,V01830
FIR007412,V00920
FIR001106,V01443
FIR009464,V00876
FIR003983,V00516
FIR001852,V00203
FIR008797,V00905
FIR003317,V02877
FIR005734,V00167
FIR004389,V01203
FIR006289,V01726
FIR004967,V01425
FIR009671,V00242
FIR009416,V01557
FIR006806,V02418
FIR007343,V00970
FIR002910,V01677
FIR003341,V01961
FIR009075,V01997
FIR008195,V02553
FIR000313,V02798
FIR005295,V01446
FIR005116,V02964
FIR006913,V00117
FIR006613,V01963
FIR007892,V02575
FIR005759,V01236
FIR006980,V02136
FIR000533,V00663
FIR000264,V00115
FIR003918,V01742
FIR000771,V02191
FIR003111,V00404
FIR006228,V02325
FIR008128,V00752
FIR008711,V02402
FIR005719,V02417
FIR008116,V02871
FIR004366,V02373
FIR000548,V00261
FIR005013,V00395
FIR006482,V01257
FIR002650,V01865
FIR006696,V02376
FIR001243,V02616
FIR003295,V01760
FIR002590,V02812
FIR001161,V01522
FIR007858,V01129
FIR005919,V02135
FIR004791,V00718
FIR001356,V00754
FIR005868,V02305
FIR000113,V02388
FIR003589,V02099
FIR003583,V00202
FIR006580,V01188
FIR008877,V00363
FIR007154,V02186
FIR009280,V00464
FIR009859,V00005
FIR001834,V00920
FIR006026,V00989
FIR003217,V02365
FIR000310,V01126
FIR009206,V00149
FIR000791,V01064
FIR002637,V01692
FIR001173,V02741
FIR004228,V00431
FIR002435,V00322
FIR003506,V00973
FIR002936,V02096
FIR006604,V02302
FIR001023,V02452
FIR009440,V01438
FIR003480,V00490
FIR007737,V02624
FIR000582,V01373
FIR001142,V02240
FIR005472,V00924
FIR006613,V01145
FIR001016,V02324
FIR005918,V00798
FIR007652,V01753
FIR001361,V01316
FIR004691,V02608
FIR005846,V00657
FIR008071,V00772
FIR006618,V00598
FIR003901,V01375
FIR005060,V01424
FIR004662,V01044
FIR000324,V00756
FIR005648,V02252
FIR001278,V01675
FIR008417,V00592
FIR004902,V01087
FIR002573,V00259
FIR006539,V00707
FIR008466,V01504
FIR005473,V02223
FIR001870,V00808
FIR002515,V00978
FIR003234,V00596
FIR002688,V01997
FIR000641,V02609
FIR004157,V00494
FIR008321,V00103
FIR009966,V02736
FIR005172,V01247
FIR004595,V01424
FIR007941,V00359
FIR003596,V02158
FIR007102,V01329
FIR006286,V02523
FIR008629,V01033
FIR009620,V00225
FIR005412,V01680
FIR009935,V01253
FIR000589,V01485
FIR009940,V01792
FIR006007,V00016
FIR003187,V01187
FIR002241,V00419
FIR004070,V01388
FIR004168,V00622
FIR001443,V01283
FIR002612,V00681
FIR007977,V01215
FIR006022,V01190
FIR009134,V00803
FIR007509,V01431
FIR006172,V01370
FIR001097,V00862
FIR007475,V00945
FIR001869,V00508
FIR008352,V00219
FIR000021,V02170
FIR005843,V01152
FIR009243,V00995
FIR002797,V01161
FIR006987,V01895
FIR009496,V02115
FIR001207,V02169
FIR005939,V00611
FIR004805,V01218
FIR007747,V01144
FIR006947,V00576
FIR005705,V00985
FIR005441,V02816
FIR005864,V01523
FIR002710,V02541
FIR003025,V00859
FIR001673,V02201
FIR005575,V00003
FIR006934,V02719
FIR006459,V00036
FIR009282,V01151
FIR007375,V00396
FIR005197,V01574
FIR002304,V01786
FIR003059,V00269
FIR006516,V02974
FIR003069,V01844
FIR008894,V00375
FIR006194,V02650
FIR009262,V01050
FIR000778,V00019
FIR003265,V02827
FIR003800,V02663
FIR005749,V01498
FIR004676,V00911
FIR003591,V02222
FIR006581,V02716
FIR009571,V02141
FIR007498,V02964
FIR009141,V01428
FIR003605,V00781
FIR004141,V02880
FIR005844,V01786
FIR002608,V01568
FIR002197,V00202
FIR006750,V00143
FIR000426,V02487
FIR008272,V00179
FIR003976,V01521
FIR002073,V02137
FIR005138,V01266
FIR005186,V02320
FIR004963,V02942
FIR000798,V02123
FIR001828,V02362
FIR005536,V01123
FIR006691,V00136
FIR008147,V00624
FIR006370,V02160
FIR009362,V01242
FIR009226,V01923
FIR003572,V02806
FIR002927,V01573
FIR008511,V00728
FIR006840,V02388
FIR004717,V00345
FIR005967,V01677
FIR004699,V00927
FIR001419,V02628
FIR000259,V02683
FIR007574,V02714
FIR005228,V01750
FIR008804,V02315
FIR006662,V01683
FIR009020,V00141
FIR001012,V02534
FIR003525,V00800
FIR009334,V01019
FIR006700,V00985
FIR005791,V01720
FIR005719,V00259
FIR008071,V02753
FIR009543,V01078
FIR006647,V02118
FIR009570,V01667
FIR008487,V02516
FIR007571,V01399
FIR005404,V00454
FIR005318,V01979
FIR004394,V02946
FIR005832,V00128
FIR009475,V01557
FIR009201,V00062
FIR004462,V02158
FIR008598,V00948
FIR003024,V01029
FIR002571,V01729
FIR005142,V02019
FIR007237,V00235
FIR008525,V01527
FIR007203,V00762
FIR007269,V01080
FIR009683,V00825
FIR001802,V02272
FIR003289,V01049
FIR001187,V00809
FIR002907,V00332
FIR008440,V00320
FIR008811,V00383
FIR001449,V01853
FIR005821,V01199
FIR007381,V01090
FIR003535,V00041
FIR000047,V02063
FIR001832,V00078
FIR006839,V02625
FIR004047,V00250
FIR009518,V02541
FIR001012,V00505
FIR004091,V02189
FIR006079,V00312
FIR001438,V01542
FIR007855,V00506
FIR000866,V01241
FIR008345,V01912
FIR005875,V01154
FIR001085,V00069
FIR009173,V00282
FIR009839,V00916
FIR008646,V00509
FIR001770,V02640
FIR007578,V02420
FIR004976,V01571
FIR008850,V01254
FIR000174,V02093
FIR002730,V02720
FIR007372,V01105
FIR004500,V00726
FIR002409,V01740
FIR000703,V01669
FIR008944,V02694
FIR007368,V02121
FIR002840,V00599
FIR009273,V01110
FIR001782,V02500
FIR003032,V00106
FIR009270,V00258
FIR005886,V02542
FIR001757,V02028
FIR007266,V02615
FIR005566,V02203
FIR001556,V01785
FIR001916,V01870
FIR002406,V00785
FIR000488,V02614
FIR008836,V02929
FIR004178,V01353
FIR002255,V02421
FIR002397,V02983
FIR007056,V00799
FIR006864,V00423
FIR005225,V01866
FIR005099,V00735
FIR000800,V00269
FIR000033,V01933
FIR003358,V01338
FIR009235,V01436
FIR003460,V02028
FIR003065,V01483
FIR009258,V02677
FIR001896,V00324
FIR000858,V02332
FIR001581,V02452
FIR005777,V02568
FIR006466,V01461
FIR005452,V01247
FIR004111,V00624
FIR006104,V02278
FIR008919,V02505
FIR000421,V00819
FIR001897,V02465
FIR001531,V00471
FIR005869,V00845
FIR008658,V00807
FIR002767,V00903
FIR008027,V00208
FIR007184,V02229
FIR000424,V00235
FIR001297,V01447
FIR004863,V01804
FIR000959,V01892
FIR006648,V02752
FIR006194,V02152
FIR000735,V02294
FIR002942,V01513
FIR001147,V01578
FIR003205,V01079
FIR000733,V00226
FIR006627,V01207
FIR009386,V01381
FIR000475,V02250
FIR005123,V02309
FIR000674,V01816
FIR004376,V00936
FIR001471,V02954
FIR000166,V01420
FIR006870,V00111
FIR000025,V01850
FIR006873,V01059
FIR004877,V00674
FIR004714,V02946
FIR007336,V01755
FIR005262,V00877
FIR004377,V00980
FIR006224,V01395
FIR007337,V02418
FIR006630,V01259
FIR003052,V01419
FIR005548,V00294
FIR004883,V01561
FIR005651,V01258
FIR007352,V00124
FIR007274,V02824
FIR008144,V01093
FIR005325,V00235
FIR006538,V02697
FIR002298,V01591
FIR003175,V01197
FIR006665,V00898
FIR006930,V02507
FIR000702,V02164
FIR001493,V00340
FIR002877,V02694
FIR002621,V01447
FIR005112,V02318
FIR002838,V02390
FIR003444,V01049
FIR006588,V01635
FIR005393,V00976
FIR002439,V02991
FIR005433,V02319
FIR006747,V01864
FIR004847,V00172
FIR002194,V01699
FIR003609,V02109
FIR006188,V02890
FIR007081,V01066
FIR009440,V00504
FIR003655,V02445
FIR004362,V01951
FIR003961,V02925
FIR008012,V01775
FIR009331,V01617
FIR008614,V01839
FIR002533,V02438
FIR009077,V02410
FIR003633,V01208
FIR004432,V02198
FIR001480,V02030
FIR008150,V01298
FIR009346,V02915
FIR001036,V00487
FIR008792,V02060
FIR006672,V02972
FIR001073,V01081
FIR001083,V01511
FIR006681,V00845
FIR007566,V02852
FIR005742,V01692
FIR003623,V02871
FIR001893,V00088
FIR008693,V00198
FIR005291,V01019
FIR009100,V02834
FIR009431,V02460
FIR004017,V00838
FIR000181,V02426
FIR008732,V02099
FIR000455,V01189
FIR002231,V01931
FIR002970,V02233
FIR009572,V00880
FIR001853,V01601
FIR007757,V02247
FIR006396,V02419
FIR003606,V01837
FIR008924,V01656
FIR008303,V00578
FIR006241,V00901
FIR003554,V01453
FIR008493,V02448
FIR001467,V02843
FIR006317,V02515
FIR007268,V00988
FIR009111,V01406
FIR007486,V00719
FIR003917,V00189
FIR005750,V00747
FIR006917,V02208
FIR000714,V02806
FIR005117,V01277
FIR003726,V00995
FIR002669,V02752
FIR005801,V00425
FIR007793,V02102
FIR009859,V01305
FIR001084,V02254
FIR000725,V00937
FIR009908,V01943
FIR007154,V01619
FIR002978,V00308
FIR004514,V00697
FIR001457,V00073
FIR003301,V00638
FIR007709,V01387
FIR006797,V02665
FIR006027,V00279
FIR005327,V00094
FIR004041,V02656
FIR003722,V02054
FIR003460,V00274
FIR009292,V00662
FIR005186,V02720
FIR000457,V02838
FIR008541,V00068
FIR000417,V01291
FIR002094,V01892
FIR004851,V01188
FIR008125,V02763
FIR006183,V01341
FIR002246,V00655
FIR007206,V02592
FIR005172,V01694
FIR009027,V01534
FIR005899,V01908
FIR001472,V02122
FIR004997,V01872
FIR005270,V00294
FIR002034,V00854
FIR004689,V00188
FIR004720,V00423
FIR008032,V01793
FIR007073,V00509
FIR003457,V01708
FIR006749,V00913
FIR000497,V02007
FIR000393,V02474
FIR002370,V02228
FIR001889,V02528
FIR007073,V02379
FIR007015,V00937
FIR008456,V00503
FIR000997,V02691
FIR005565,V01239
FIR000725,V01891
FIR001521,V02648
FIR006083,V02424
FIR002954,V00624
FIR006511,V01606
FIR002282,V00478
FIR008787,V01715
FIR004761,V02793
FIR007465,V02698
FIR002821,V02212
FIR000370,V02229
FIR007526,V01764
FIR004945,V00443
FIR000641,V00939
FIR006058,V02160
FIR008921,V00815
FIR004652,V02281
FIR005993,V00260
FIR007624,V01858
FIR004394,V01216
FIR006009,V02230
FIR000312,V01442
FIR008670,V00332
FIR006400,V02623
FIR005702,V00921
FIR006587,V01902
FIR000013,V00103
FIR009696,V02177
FIR008895,V02387
FIR004498,V01799
FIR005919,V02436
FIR002527,V00710
FIR009899,V02228
FIR000477,V02750
FIR001098,V00188
FIR002592,V01655
FIR003856,V00186
FIR004131,V01205
FIR002440,V01550
FIR008944,V01959
FIR003707,V02345
FIR008973,V00019
FIR001989,V02160
FIR004836,V02576
FIR005697,V00671
FIR003666,V00150
FIR001435,V01441
FIR008082,V02978
