FIR_ID,Accused_ID
FIR001813,A01631
FIR006757,A00916
FIR008191,A00160
FIR005437,A01606
FIR007293,A01426
FIR000357,A01101
FIR009066,A00615
FIR006150,A00781
FIR002418,A01246
FIR000315,A01871
FIR007519,A00698
FIR000078,A01704
FIR003556,A01472
FIR006288,A01292
FIR005246,A00439
FIR006223,A00076
FIR005204,A00980
FIR007746,A01099
FIR003088,A01280
FIR004402,A01558
FIR009615,A00623
FIR004306,A00850
FIR007132,A00629
FIR007261,A00183
FIR006599,A00833
FIR009276,A00057
FIR007683,A01590
FIR007292,A01889
FIR004791,A01015
FIR007494,A01604
FIR003800,A01707
FIR003044,A00265
FIR008142,A01833
FIR007807,A01685
FIR006105,A01918
FIR004505,A00355
FIR006149,A01474
FIR008688,A00548
FIR007416,A01370
FIR000175,A01801
FIR007602,A00121
FIR007223,A00875
FIR000101,A00735
FIR006127,A01812
FIR007370,A01338
FIR008328,A01783
FIR008327,A00996
FIR007499,A01253
FIR006791,A01657
FIR004271,A01600
FIR005528,A01385
FIR007087,A01758
FIR009870,A00760
FIR007281,A01755
FIR004837,A00341
FIR000899,A00170
FIR007056,A01104
FIR005666,A01071
FIR007952,A00301
FIR001970,A00679
FIR005650,A00284
FIR009796,A01993
FIR000968,A00711
FIR005863,A01469
FIR001483,A01762
FIR004874,A00093
FIR008535,A00200
FIR003563,A00636
FIR008981,A00728
FIR007055,A01780
FIR003812,A00244
FIR001007,A01348
FIR001671,A00801
FIR008547,A00797
FIR009558,A01377
FIR007468,A00414
FIR001317,A00512
FIR001173,A01788
FIR005658,A01353
FIR004312,A00653
FIR003912,A00850
FIR007492,A01064
FIR000758,A01385
FIR006677,A01000
FIR008127,A00507
FIR005129,A00133
FIR003524,A00514
FIR008467,A00387
FIR003520,A00944
FIR005392,A00519
FIR007430,A01328
FIR002260,A01696
FIR003419,A01870
FIR000188,A01198
FIR007141,A01712
FIR000110,A00295
FIR007095,A01969
FIR009762,A00688
FIR001312,A01763
FIR009903,A01357
FIR008746,A00395
FIR007285,A00497
FIR000271,A01625
FIR007079,A00010
FIR006327,A00428
FIR007997,A01949
FIR009490,A01702
FIR009343,A01637
FIR008711,A01980
FIR000813,A00061
FIR000149,A00434
FIR003353,A01522
FIR006526,A01271
FIR008766,A01591
FIR000923,A01581
FIR002345,A01748
FIR007281,A01158
FIR006594,A01091
FIR004410,A00371
FIR003286,A00959
FIR006688,A00548
FIR005602,A00831
FIR005932,A01560
FIR008254,A01191
FIR007676,A01738
FIR001548,A01256
FIR002513,A01878
FIR001726,A00773
FIR004738,A00951
FIR001085,A00474
FIR006585,A01614
FIR008952,A00774
FIR007721,A00884
FIR009853,A01889
FIR007709,A01060
FIR007786,A00333
FIR003409,A01355
FIR007837,A00170
FIR009381,A00487
FIR003633,A00196
FIR006738,A01211
FIR005397,A01541
FIR008191,A01765
FIR004538,A01556
FIR001383,A01432
FIR001380,A01669
FIR008352,A00767
FIR000218,A00009
FIR005243,A00828
FIR004384,A01465
FIR008352,A01303
FIR002677,A00479
FIR002874,A01987
FIR005689,A00145
FIR003307,A00808
FIR000309,A01386
FIR006010,A01075
FIR002595,A00746
FIR008189,A01134
FIR007430,A00678
FIR003822,A00085
FIR002618,A00529
FIR007553,A01559
FIR000680,A01053
FIR008675,A00167
FIR001977,A00593
FIR001651,A00785
FIR001951,A01232
FIR000831,A01695
FIR002731,A01420
FIR009234,A00409
FIR005747,A00343
FIR004093,A01875
FIR004406,A01047
FIR004895,A00031
FIR003681,A01107
FIR008818,A00894
FIR001303,A00883
FIR003313,A02000
FIR001673,A01576
FIR009240,A00510
FIR004187,A01299
FIR009492,A01974
FIR008548,A01034
FIR006522,A01656
FIR002091,A00713
FIR008203,A01891
FIR006976,A01343
FIR004051,A01495
FIR007724,A00579
FIR004442,A00842
FIR005629,A01028
FIR005036,A00261
FIR000317,A01171
FIR008248,A00562
FIR005458,A01890
FIR009532,A01687
FIR005747,A01436
FIR009194,A01973
FIR002722,A01859
FIR006046,A01813
FIR005128,A00795
FIR000036,A00850
FIR002863,A00698
FIR002372,A00628
FIR008127,A00923
FIR007181,A00336
FIR006137,A01662
FIR006777,A01915
FIR002561,A01249
FIR000735,A00509
FIR008080,A00880
FIR005708,A00455
FIR002749,A01853
FIR001883,A01814
FIR004778,A00243
FIR000545,A01539
FIR001512,A00348
FIR004183,A00306
FIR007475,A00052
FIR003190,A00698
FIR001697,A00410
FIR005790,A00330
FIR002784,A01196
FIR007230,A00735
FIR009848,A00512
FIR009815,A00272
FIR007118,A01016
FIR007980,A00403
FIR002849,A01763
FIR004568,A01093
FIR004291,A01348
FIR000389,A00846
FIR002036,A01863
FIR008176,A00242
FIR004254,A00507
FIR008157,A00515
FIR006025,A01995
FIR006166,A00886
FIR006083,A01127
FIR009436,A00692
FIR007505,A00431
FIR001563,A00407
FIR007815,A01155
FIR002906,A00995
FIR006916,A00404
FIR005017,A00915
FIR005517,A01843
FIR003589,A00252
FIR001590,A01643
FIR006909,A00827
FIR002092,A00577
FIR002190,A01666
FIR007256,A00830
FIR003273,A01989
FIR000781,A01667
FIR003538,A01526
FIR003163,A00178
FIR008572,A01973
FIR004222,A00661
FIR002449,A00283
FIR003385,A00586
FIR007422,A01527
FIR004662,A01069
FIR000871,A01147
FIR004129,A00316
FIR007302,A00311
FIR006748,A00505
FIR005323,A01201
FIR004360,A00220
FIR006406,A01703
FIR005358,A01249
FIR002386,A00417
FIR000454,A00563
FIR001847,A01181
FIR002510,A00702
FIR001326,A00043
FIR001609,A00898
FIR005606,A01090
FIR005382,A00793
FIR005770,A01960
FIR000119,A00613
FIR006102,A00034
FIR004904,A00584
FIR007948,A00397
FIR004713,A00889
FIR004389,A01455
FIR006930,A01421
FIR009907,A01459
FIR006272,A00984
FIR008254,A01316
FIR001081,A01776
FIR003569,A00567
FIR006382,A00523
FIR003825,A01548
FIR006375,A00421
FIR004151,A01529
FIR003479,A00473
FIR007974,A00333
FIR003403,A01956
FIR004017,A01389
FIR005682,A00144
FIR007694,A01555
FIR004602,A01714
FIR002627,A00630
FIR008782,A00128
FIR005422,A01559
FIR002284,A01390
FIR008999,A00647
FIR008847,A00924
FIR005084,A00613
FIR004563,A00927
FIR003687,A01539
FIR006146,A01844
FIR004101,A01966
FIR006660,A00444
FIR000820,A01373
FIR008834,A01197
FIR003984,A01040
FIR000115,A01495
FIR000594,A01337
FIR009562,A01686
FIR000984,A00832
FIR000676,A00647
FIR001452,A01753
FIR006403,A00371
FIR009783,A01567
FIR009317,A01270
FIR008391,A01197
FIR007902,A00622
FIR007897,A00766
FIR000269,A00668
FIR004995,A00142
FIR002583,A01022
FIR002436,A00642
FIR002875,A00619
FIR001010,A00565
FIR008908,A01839
FIR003270,A01080
FIR009348,A01427
FIR004544,A01585
FIR006407,A00268
FIR005643,A01746
FIR002336,A00287
FIR009480,A01068
FIR002130,A00064
FIR005654,A00153
FIR008968,A00510
FIR007645,A01795
FIR007467,A00656
FIR006165,A01713
FIR001350,A01690
FIR003308,A01213
FIR000294,A01039
FIR009398,A01527
FIR008577,A01571
FIR005249,A00274
FIR003863,A00344
FIR004783,A01125
FIR005608,A00031
FIR009091,A00829
FIR003794,A01884
FIR009305,A00198
FIR004685,A00250
FIR008974,A00250
FIR004063,A01309
FIR004250,A00767
FIR000516,A00592
FIR004323,A00940
FIR001620,A00609
FIR007195,A01607
FIR004105,A01438
FIR001609,A00403
FIR008372,A00184
FIR003988,A01709
FIR001588,A01971
FIR000926,A01984
FIR003814,A00242
FIR000260,A01208
FIR007944,A01504
FIR007461,A01465
FIR009304,A01213
FIR002294,A01607
FIR002439,A01118
FIR007035,A00095
FIR006663,A00955
FIR008076,A01057
FIR000065,A01439
FIR004539,A00340
FIR005687,A01440
FIR008069,A00195
FIR001340,A01915
FIR000721,A01390
FIR005756,A01814
FIR000267,A01882
FIR005136,A00751
FIR006606,A00793
FIR000366,A01132
FIR009825,A00413
FIR003295,A00097
FIR003963,A01894
FIR002248,A01345
FIR001184,A00898
FIR006565,A00307
FIR002360,A00057
FIR001097,A01113
FIR009446,A00845
FIR000712,A00301
FIR002796,A01338
FIR007283,A01312
FIR006007,A01262
FIR008078,A01484
FIR004022,A00811
FIR001732,A01416
FIR003409,A00268
FIR005229,A01846
FIR003003,A01523
FIR006801,A01034
FIR002745,A00594
FIR004097,A00962
FIR002330,A00880
FIR006472,A00573
FIR003474,A01928
FIR001051,A01043
FIR008899,A01598
FIR009968,A00038
FIR003399,A00660
FIR001319,A00157
FIR007146,A01664
FIR003713,A01265
FIR009976,A00626
FIR009186,A01528
FIR007522,A01577
FIR006839,A00896
FIR003724,A00292
FIR007128,A00856
FIR009605,A00914
FIR004008,A00882
FIR005392,A00572
FIR006370,A01681
FIR007912,A01713
FIR001734,A01050
FIR004093,A01259
FIR006780,A01268
FIR009834,A01501
FIR003536,A00489
FIR006452,A00274
FIR007227,A01001
FIR001716,A00660
FIR007410,A00865
FIR004880,A00726
FIR006313,A00674
FIR006590,A00452
FIR005950,A01877
FIR000115,A01036
FIR004435,A00640
FIR000712,A00992
FIR005809,A00909
FIR004068,A00870
FIR009897,A00117
FIR003771,A01827
FIR009001,A01367
FIR008561,A00041
FIR006342,A00556
FIR002440,A01129
FIR001885,A01731
FIR001337,A01045
FIR003608,A01101
FIR004292,A00714
FIR005400,A01551
FIR004097,A00508
FIR004266,A00085
FIR002602,A01016
FIR005164,A01002
FIR000566,A00781
FIR004588,A00867
FIR007669,A01785
FIR005830,A00380
FIR006430,A01036
FIR006599,A00530
FIR009643,A00649
FIR002267,A00610
FIR000415,A00852
FIR008463,A00476
FIR001855,A00097
FIR001779,A00833
FIR003228,A01204
FIR005195,A00099
FIR007494,A00870
FIR002349,A01838
FIR006262,A00963
FIR007652,A01444
FIR008273,A00053
FIR008705,A01047
FIR000872,A01076
FIR003315,A01035
FIR005333,A01453
FIR001329,A00098
FIR000725,A01146
FIR001689,A01457
FIR007830,A00693
FIR008908,A00779
FIR009669,A00679
FIR002419,A01001
FIR005938,A00583
FIR000226,A01529
FIR003987,A01518
FIR003468,A01296
FIR003485,A01600
FIR009162,A01572
FIR007816,A00522
FIR000814,A01267
FIR000217,A01886
FIR009160,A01174
FIR002722,A01114
FIR003800,A01882
FIR007577,A00089
FIR006294,A00431
FIR006014,A00442
FIR006860,A01397
FIR000641,A00842
FIR005009,A01532
FIR008154,A00967
FIR005821,A00636
FIR006114,A01910
FIR008391,A01655
FIR007626,A01756
FIR008173,A00059
FIR003431,A00469
FIR002794,A01183
FIR009576,A00327
FIR007940,A01480
FIR003553,A00850
FIR000542,A01270
FIR004158,A00612
FIR007962,A00468
FIR000162,A01474
FIR004540,A01406
FIR004716,A00272
FIR006254,A01849
FIR005019,A00492
FIR000627,A01914
FIR001854,A00757
FIR004608,A01030
FIR003528,A01722
FIR002652,A01550
FIR009072,A01030
FIR006625,A01827
FIR000896,A01098
FIR004297,A00527
FIR006409,A00125
FIR007037,A00430
FIR009147,A00274
FIR005346,A00125
FIR008784,A01838
FIR001613,A00637
FIR004753,A01182
FIR005204,A00637
FIR008089,A00477
FIR001304,A01391
FIR002830,A00395
FIR000682,A01008
FIR009044,A01752
FIR002507,A00621
FIR009207,A01337
FIR009463,A01028
FIR009007,A01471
FIR007068,A00430
FIR002055,A01866
FIR008473,A01478
FIR008100,A00809
FIR005487,A00638
FIR008525,A01670
FIR008429,A01922
FIR003043,A00133
FIR009268,A00427
FIR002697,A00244
FIR004469,A00219
FIR004495,A00808
FIR003504,A01530
FIR004187,A01058
FIR004284,A01631
FIR007276,A00224
FIR006099,A01149
FIR002540,A01920
FIR007875,A01525
FIR009225,A01114
FIR007375,A01952
FIR000458,A01998
FIR006332,A01014
FIR006580,A00741
FIR007902,A00816
FIR009790,A01893
FIR002640,A00037
FIR002849,A00441
FIR003422,A00841
FIR006360,A00772
FIR003570,A01957
FIR006625,A00226
FIR004251,A01248
FIR000426,A01905
FIR007149,A00439
FIR005119,A00178
FIR006236,A00345
FIR006020,A01084
FIR003502,A01529
FIR007562,A01103
FIR002134,A01180
FIR003140,A00181
FIR005280,A01291
FIR000366,A00134
FIR001409,A01463
FIR009067,A01812
FIR005791,A00532
FIR003990,A01688
FIR000216,A00210
FIR004933,A00711
FIR005747,A00718
FIR000382,A01725
FIR009184,A00398
FIR005814,A01583
FIR003206,A00866
FIR007316,A00684
FIR001618,A00488
FIR001691,A01863
FIR003376,A01329
FIR006590,A00093
FIR006619,A01032
FIR000380,A01630
FIR008993,A01363
FIR005333,A00702
FIR009253,A01644
FIR005313,A01381
FIR008325,A00986
FIR007299,A00132
FIR004759,A01649
FIR005731,A00636
FIR004546,A00396
FIR003987,A00676
FIR009529,A00974
FIR007004,A00945
FIR008332,A01160
FIR006264,A00887
FIR004946,A00660
FIR007700,A01538
FIR003994,A01826
FIR002238,A01094
FIR003932,A00618
FIR004748,A01087
FIR008086,A01825
FIR007932,A00665
FIR004861,A00810
FIR007553,A01897
FIR009807,A00207
FIR001801,A00324
FIR002133,A00064
FIR009662,A01663
FIR005715,A01949
FIR007841,A01932
FIR001175,A01319
FIR005792,A01478
FIR002274,A00824
FIR008458,A01233
FIR008013,A00992
FIR006924,A00314
FIR003279,A01426
FIR002717,A00802
FIR002160,A00757
FIR002842,A00803
FIR009010,A01577
FIR008246,A00931
FIR007947,A01166
FIR009251,A00406
FIR008506,A01706
FIR002114,A00176
FIR009460,A00022
FIR007449,A01132
FIR005529,A01194
FIR003582,A01422
FIR004791,A01900
FIR004827,A00245
FIR008741,A00676
FIR003441,A00151
FIR006577,A00218
FIR009844,A00456
FIR004663,A00535
FIR005832,A01776
FIR003185,A00365
FIR006992,A00912
FIR004986,A00759
FIR002400,A00019
FIR003373,A01988
FIR000646,A00086
FIR008280,A01984
FIR005263,A00736
FIR005582,A01949
FIR000424,A01960
FIR007084,A00596
FIR000976,A00936
FIR003088,A00787
FIR009367,A01262
FIR004750,A01274
FIR008069,A01188
FIR002197,A01452
FIR001881,A00739
FIR006662,A00515
FIR001144,A01615
FIR005516,A01804
FIR004586,A01159
FIR003944,A01581
FIR004966,A00142
FIR000380,A00392
FIR003293,A01878
FIR003092,A00580
FIR003731,A00002
FIR000372,A01350
FIR000952,A01862
FIR009257,A01102
FIR002224,A01110
FIR001394,A01914
FIR008533,A00405
FIR001764,A01290
FIR007783,A01041
FIR006219,A00891
FIR004153,A00589
FIR008396,A00490
FIR005765,A01810
FIR009562,A01202
FIR002403,A01170
FIR009074,A00225
FIR002849,A00068
FIR003360,A01412
FIR001249,A01621
FIR009683,A00101
FIR005830,A00292
FIR000511,A00033
FIR006586,A00748
FIR007366,A01968
FIR000103,A00915
FIR003495,A01087
FIR007200,A01444
FIR003196,A01010
FIR001618,A01364
FIR009573,A01693
FIR003025,A01921
FIR004035,A01922
FIR004930,A01396
FIR009024,A00570
FIR006036,A01570
FIR005018,A01895
FIR007378,A00811
FIR004275,A01521
FIR009319,A01006
FIR007082,A00252
FIR002835,A01668
FIR009129,A00151
FIR003740,A01826
FIR004734,A00075
FIR006594,A01542
FIR003795,A00284
FIR005133,A01011
FIR002100,A01587
FIR007850,A00827
FIR006052,A01151
FIR003278,A01078
FIR001427,A00037
FIR004557,A01944
FIR001928,A00330
FIR003476,A01788
FIR000454,A01573
FIR002148,A00554
FIR002634,A00539
FIR009020,A00471
FIR004444,A00535
FIR001056,A01373
FIR003349,A00381
FIR009090,A00062
FIR003330,A00154
FIR003089,A01844
FIR000988,A00978
FIR003215,A00446
FIR003974,A00030
FIR005545,A01056
FIR004164,A01775
FIR004022,A01971
FIR009278,A01678
FIR008398,A01643
FIR008707,A01221
FIR006246,A00406
FIR000525,A00779
FIR007730,A00324
FIR001380,A00582
FIR003677,A00282
FIR001686,A00361
FIR003900,A00001
FIR005658,A01252
FIR005965,A00941
FIR002248,A00235
FIR003540,A00744
FIR002247,A00461
FIR001793,A00808
FIR000912,A00328
FIR008009,A01337
FIR005372,A01733
FIR007646,A01695
FIR007434,A01038
FIR000837,A00281
FIR004319,A00050
FIR002437,A00270
FIR004295,A00625
FIR007345,A00451
FIR005941,A00444
FIR006486,A00704
FIR005890,A00568
FIR005663,A00820
FIR000565,A01423
FIR000966,A01855
FIR007925,A01858
FIR007086,A01105
FIR000120,A00803
FIR003532,A00596
FIR006334,A01987
FIR004752,A01776
FIR000297,A00831
FIR007124,A00456
FIR004614,A00329
FIR003579,A01500
FIR006161,A01408
FIR001246,A01779
FIR004158,A00937
FIR004648,A00274
FIR000633,A00799
FIR007763,A01517
FIR009835,A00421
FIR007153,A00584
FIR006373,A00538
FIR005781,A01636
FIR002429,A00281
FIR003469,A01525
FIR003176,A00337
FIR004775,A00219
FIR009819,A00001
FIR005655,A00788
FIR007913,A01500
FIR002838,A01212
FIR005398,A01198
FIR002263,A00266
FIR006940,A00818
FIR006790,A01106
FIR009898,A01540
FIR008551,A01762
FIR005593,A01380
FIR008344,A00804
FIR003549,A00678
FIR001367,A01328
FIR003009,A01961
FIR003558,A00136
FIR006059,A01924
FIR009936,A01796
FIR002714,A00613
FIR009127,A00270
FIR001317,A00783
FIR002071,A00163
FIR002539,A00028
FIR002198,A01666
FIR000753,A00341
FIR001590,A01062
FIR007150,A00556
FIR004496,A00856
FIR007020,A00905
FIR001009,A01772
FIR007243,A00099
FIR001804,A00708
FIR007624,A01927
FIR003990,A01385
FIR006731,A00039
FIR001125,A00621
FIR002425,A01901
FIR003090,A00993
FIR001467,A00863
FIR008787,A00368
FIR004690,A00401
FIR002237,A00579
FIR006148,A00848
FIR002556,A00744
FIR009344,A00950
FIR001727,A01508
FIR004645,A00321
FIR005548,A01047
FIR000426,A00318
FIR004927,A00562
FIR005670,A01942
FIR009632,A00261
FIR000588,A00739
FIR006677,A00463
FIR007042,A00174
FIR008269,A01268
FIR007782,A00015
FIR005371,A01064
FIR001763,A01731
FIR007102,A00716
FIR002011,A01436
FIR002572,A00930
FIR001159,A00342
FIR006958,A01250
FIR002974,A01233
FIR003607,A01061
FIR001127,A01835
FIR007853,A00954
FIR009654,A00011
FIR009727,A01187
FIR006312,A01980
FIR002183,A01213
FIR008888,A00222
FIR006917,A01480
FIR003963,A01243
FIR000947,A00845
FIR004157,A01581
FIR005285,A01872
FIR009895,A00648
FIR000883,A00990
FIR002801,A01829
FIR000470,A01215
FIR001266,A00542
FIR006256,A01623
FIR007042,A00067
FIR008490,A01563
FIR009167,A00313
FIR005885,A01817
FIR008416,A00435
FIR003523,A01902
FIR006888,A00986
FIR006979,A00851
FIR009650,A01346
FIR003899,A01567
FIR003466,A00895
FIR007597,A01358
FIR007930,A00650
FIR004929,A01676
FIR003026,A00690
FIR004052,A01121
FIR004339,A00373
FIR002477,A01060
FIR004595,A01077
FIR004606,A01462
FIR000459,A01437
FIR003271,A00054
FIR007956,A01617
FIR004594,A00515
FIR002850,A01909
FIR005557,A01998
FIR007816,A00768
FIR004246,A01285
FIR008276,A01900
FIR008946,A00491
FIR006739,A00611
FIR006827,A01222
FIR002262,A00724
FIR002897,A01852
FIR001706,A00692
FIR008381,A01552
FIR006282,A00526
FIR009857,A00732
FIR003081,A00695
FIR004221,A00560
FIR009595,A00808
FIR004328,A01681
FIR005657,A00662
FIR007273,A00731
FIR006060,A00591
FIR008414,A00508
FIR005633,A01477
FIR009216,A01951
FIR008802,A00362
FIR000206,A01574
FIR006690,A01649
FIR005912,A01147
FIR006663,A01372
FIR004193,A01582
FIR002902,A00280
FIR001839,A01701
FIR001903,A01035
FIR000017,A01210
FIR003448,A00511
FIR004330,A01197
FIR004607,A01964
FIR008490,A00441
FIR006387,A01403
FIR009753,A01204
FIR002051,A01234
FIR009942,A01554
FIR000567,A01824
FIR003590,A01511
FIR000917,A01460
FIR007589,A00458
FIR004368,A00675
FIR000740,A00024
FIR000702,A01126
FIR005839,A01601
FIR006653,A01601
FIR008138,A00965
FIR008016,A00719
FIR005321,A01719
FIR008667,A00544
FIR004389,A00038
FIR007395,A00860
FIR009523,A00377
FIR002871,A00784
FIR000581,A00630
FIR000644,A01017
FIR008544,A01422
FIR006936,A01711
FIR005412,A00148
FIR005465,A00062
FIR000261,A01648
FIR002161,A00260
FIR006029,A00427
FIR001100,A00239
FIR004796,A01377
FIR005604,A01242
FIR001265,A00260
FIR007371,A00971
FIR003306,A00864
FIR001739,A01329
FIR008965,A01551
FIR001377,A00048
FIR000540,A00194
FIR003258,A01209
FIR001783,A01133
FIR004183,A01131
FIR006842,A01688
FIR006908,A01235
FIR006996,A01557
FIR002649,A00038
FIR004930,A00324
FIR009970,A01971
FIR000658,A00088
FIR007935,A01620
FIR007241,A01606
FIR000858,A01865
FIR008012,A00252
FIR007858,A00400
FIR002091,A00886
FIR008500,A01660
FIR006520,A00644
FIR000120,A00157
FIR008608,A00253
FIR007151,A00857
FIR007866,A01961
FIR007392,A00375
FIR001620,A00137
FIR000019,A00209
FIR008589,A01780
FIR005152,A00055
FIR005500,A01990
FIR000627,A01924
FIR008948,A01541
FIR001473,A00600
FIR009385,A01374
FIR000544,A01059
FIR009109,A01389
FIR000911,A01813
FIR007330,A01290
FIR007878,A01060
FIR001669,A00859
FIR004133,A00131
FIR002972,A01993
FIR004990,A01561
FIR004050,A01797
FIR000095,A01586
FIR005097,A01671
FIR000439,A00922
FIR009358,A01741
FIR006942,A00810
FIR007395,A01561
FIR003834,A00004
FIR002769,A00671
FIR001829,A01280
FIR004329,A01406
FIR006783,A01294
FIR007638,A01254
FIR003691,A00595
FIR004641,A00440
FIR006738,A00354
FIR008724,A01301
FIR009911,A01101
FIR003330,A01304
FIR002026,A01980
FIR007459,A01743
FIR001403,A01157
FIR009283,A00793
FIR004796,A00104
FIR003278,A00884
FIR006805,A01277
FIR003261,A00113
FIR008517,A00900
FIR000691,A00051
FIR008766,A01196
FIR001198,A00751
FIR005600,A00914
FIR007978,A00945
FIR006031,A00485
FIR003540,A00756
FIR003511,A01201
FIR006748,A00381
FIR009137,A01944
FIR003553,A01121
FIR007329,A01537
FIR001355,A00969
FIR001348,A00396
FIR005246,A01439
FIR003163,A00518
FIR001802,A00547
FIR004326,A01268
FIR001236,A00782
FIR004195,A00781
FIR002989,A01819
FIR006219,A00650
FIR009884,A00738
FIR003785,A01128
FIR008317,A00571
FIR009434,A00866
FIR008099,A00083
FIR002544,A01630
FIR005019,A00242
FIR004507,A00223
FIR008907,A01815
FIR006514,A01106
FIR009695,A00931
FIR007980,A00464
FIR003785,A01215
FIR008731,A00364
FIR006982,A00339
FIR007675,A01758
FIR008463,A01737
FIR004840,A00841
FIR001936,A00296
FIR007137,A01283
FIR005249,A00234
FIR004954,A00045
FIR003513,A01585
FIR003938,A00475
FIR003512,A00288
FIR001459,A01374
FIR008526,A01144
FIR007832,A00883
FIR003860,A00115
FIR001122,A01307
FIR009727,A01323
FIR001021,A01317
FIR007359,A00676
FIR000939,A00706
FIR006922,A00227
FIR008239,A01481
FIR001342,A01074
FIR004274,A01025
FIR003660,A00193
FIR008180,A01853
FIR000562,A01299
FIR007671,A00713
FIR005275,A01175
FIR008730,A00365
FIR003558,A00575
FIR001661,A01809
FIR001278,A01766
FIR004626,A01611
FIR004432,A00411
FIR008534,A01208
FIR001038,A01982
FIR001411,A01609
FIR005756,A01083
FIR009903,A01009
FIR004989,A00234
FIR004896,A00395
FIR006081,A01392
FIR008389,A00756
FIR000799,A00203
FIR001560,A01236
FIR007864,A01214
FIR009288,A00471
FIR001549,A00684
FIR007845,A01819
FIR006858,A00423
FIR002091,A00723
FIR009640,A01553
FIR004149,A00164
FIR001197,A01203
FIR004250,A00556
FIR008972,A00679
FIR000556,A00732
FIR001111,A01207
FIR000893,A01243
FIR007028,A00497
FIR000041,A01817
FIR004415,A01295
FIR006651,A01598
FIR009431,A01305
FIR001898,A01208
FIR006164,A00960
FIR004459,A00187
FIR000438,A01476
FIR006036,A01909
FIR008053,A00620
FIR009732,A00228
FIR009521,A00715
FIR005198,A00271
FIR002285,A01713
FIR005040,A00193
FIR001046,A00691
FIR004638,A00606
FIR001034,A00221
FIR006178,A01905
FIR005516,A00058
FIR009788,A00944
FIR006593,A00835
FIR006985,A00567
FIR007145,A01460
FIR009624,A01445
FIR006669,A01663
FIR000540,A00506
FIR005794,A01063
FIR002593,A01734
FIR002358,A00370
FIR007960,A00808
FIR009158,A01263
FIR001678,A01106
FIR008688,A00562
FIR001052,A01251
FIR007641,A01837
FIR003113,A01199
FIR003474,A01700
FIR005014,A00923
FIR003869,A01938
FIR000054,A00918
FIR001483,A01372
FIR001524,A00629
FIR007443,A00527
FIR000650,A00190
FIR009267,A00747
FIR003067,A00828
FIR005293,A01709
FIR002320,A01240
FIR009497,A01362
FIR005012,A00137
FIR004551,A01726
FIR007736,A00648
FIR003367,A01018
FIR001411,A00548
FIR009173,A01435
FIR002617,A00356
